date,Karachi,Hyderabad,Sukkur,Larkana,Quetta,Bahawalpur,Multan,Faisalabad,Lahore,Gujranwala,Sialkot,Rawalpindi,Islamabad,Peshawar,Muzaffarabad
2004-11-01,0.0,0.1,0.0,0.1,3.2,1.7,4.4,19.4,12.9,28.8,17.8,23.6,20.5,10.4,37.8
2004-12-01,2.7,4.1,20.9,24.3,45.3,25.9,34.4,35.300000000000004,29.599999999999998,35.7,53.2,64.8,78.1,63.8,87.39999999999999
2005-01-01,6.9,10.7,1.3,2.1,97.5,2.8000000000000003,7.3,21.1,29.3,46.6,60.5,73.2,86.10000000000001,61.7,97.5
2005-02-01,12.8,1.5,17.6,12.6,184.7,55.0,56.4,77.3,89.7,148.3,225.4,157.2,195.29999999999998,69.2,416.7
2005-03-01,1.5,0.1,5.8,5.7,94.5,48.6,65.9,69.6,64.2,108.7,130.4,139.8,158.0,105.5,172.9
2005-04-01,0.0,4.5,3.9,2.2,9.5,0.8999999999999999,6.8,14.0,18.7,8.0,7.0,30.599999999999998,44.8,43.199999999999996,119.2
2005-05-01,0.30000000000000004,6.7,8.6,7.800000000000001,22.7,12.4,10.5,29.7,28.900000000000002,34.4,35.6,34.2,38.5,41.3,93.3
2005-06-01,2.8,1.2,5.2,6.9,0.7000000000000001,7.4,13.7,12.5,38.5,72.0,55.5,21.6,19.6,4.199999999999999,35.3
2005-07-01,2.4,12.9,12.7,3.1,17.1,60.5,127.5,132.9,135.1,151.6,147.4,130.3,149.1,106.10000000000001,183.9
2005-08-01,4.2,1.5,0.0,0.1,14.3,7.1000000000000005,19.900000000000002,75.6,91.0,161.8,122.1,129.5,99.7,127.9,53.6
2005-09-01,10.9,15.5,8.2,5.1,2.1,39.9,35.5,58.9,54.800000000000004,90.8,96.3,61.699999999999996,47.1,43.1,47.0
2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5999999999999996,1.4,5.5,4.800000000000001,44.2,38.0,67.7,23.0
2005-11-01,0.0,0.0,0.0,0.0,0.1,0.0,0.8,2.3,0.5,0.1,0.0,18.0,17.8,8.1,33.8
2005-12-01,0.0,0.0,0.0,0.0,0.3,0.0,0.1,4.0,0.0,1.3,0.2,0.0,0.0,0.0,0.6
2006-01-01,0.0,0.0,1.3,0.2,30.2,8.6,6.9,11.1,37.199999999999996,68.8,60.6,100.6,114.0,31.400000000000002,217.20000000000002
2006-02-01,0.0,0.0,0.0,0.2,6.699999999999999,0.1,2.1,19.4,6.1,10.2,24.4,39.0,48.400000000000006,31.200000000000003,144.5
2006-03-01,2.2,14.5,7.4,3.5,51.0,15.6,30.299999999999997,53.699999999999996,34.2,57.9,58.7,42.1,53.9,75.7,78.6
2006-04-01,0.0,0.9,3.6,2.8,9.0,3.3,1.6,1.8,2.1,4.4,22.6,18.1,24.5,33.0,109.5
2006-05-01,0.1,0.2,1.3,1.7000000000000002,4.6,3.0,12.1,7.3,13.5,17.1,20.4,21.8,13.5,6.7,17.9
2006-06-01,1.6,0.1,0.7000000000000001,1.0,2.5,33.5,35.3,40.9,48.3,41.1,43.1,30.5,28.3,17.0,35.8
2006-07-01,65.4,81.2,38.6,37.3,16.799999999999997,18.400000000000002,45.0,107.3,146.9,169.0,269.9,221.8,181.1,137.1,187.3
2006-08-01,107.5,237.0,200.7,177.5,89.4,82.1,124.5,131.2,132.2,254.5,293.2,174.7,147.2,241.5,287.6
2006-09-01,0.0,42.9,17.3,22.099999999999998,1.9,3.6999999999999997,8.9,63.8,61.8,85.1,114.5,53.3,35.3,37.0,48.9
2006-10-01,1.9,0.5,0.0,0.0,0.4,21.5,11.0,22.4,13.7,29.3,16.5,25.7,18.5,36.5,16.5
2006-11-01,0.0,1.0,0.8,0.2,31.0,7.3999999999999995,14.7,22.3,12.3,36.0,17.4,30.1,34.6,38.4,60.9
2006-12-01,19.5,13.8,15.5,14.8,60.3,23.8,28.2,36.5,21.400000000000002,33.3,37.0,68.2,91.9,85.5,166.0
2007-01-01,0.0,0.1,0.2,0.1,15.1,0.0,0.7,0.0,0.3,1.1,1.8,2.1999999999999997,2.5,4.9,21.099999999999998
2007-02-01,18.6,4.6000000000000005,46.5,19.0,93.9,31.0,56.8,99.0,109.6,151.6,168.9,215.6,203.6,195.4,231.89999999999998
2007-03-01,22.299999999999997,17.6,24.9,24.799999999999997,49.5,20.4,27.400000000000002,53.1,41.400000000000006,76.2,117.6,157.1,181.1,151.0,261.2
2007-04-01,0.0,0.4,6.5,6.1,10.200000000000001,3.8000000000000003,4.9,3.3000000000000003,3.1999999999999997,7.6000000000000005,6.8,26.900000000000002,65.6,16.099999999999998,30.0
2007-05-01,0.0,0.9,4.0,2.3000000000000003,2.3000000000000003,7.1,3.5,14.5,13.9,10.6,15.299999999999999,12.4,11.9,15.7,41.4
2007-06-01,86.8,58.3,26.7,52.0,81.0,22.9,49.2,124.30000000000001,110.0,201.0,157.29999999999998,156.7,215.7,74.9,133.2
2007-07-01,14.799999999999999,15.0,19.2,27.7,37.4,37.0,58.4,124.3,145.9,192.0,206.70000000000002,115.2,107.3,55.1,105.10000000000001
2007-08-01,54.9,141.70000000000002,55.8,61.5,6.2,15.5,30.5,108.6,103.9,146.29999999999998,147.4,180.9,122.7,105.6,64.6
2007-09-01,3.9,5.9,7.3999999999999995,8.4,0.4,35.2,44.4,47.8,37.3,46.0,40.9,37.7,29.1,56.3,35.5
2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,1.8,1.1,0.0,0.0,1.8,1.6
2007-11-01,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.7,3.4,2.2,0.7999999999999999,8.3,9.9,10.0,23.400000000000002
2007-12-01,13.4,10.5,1.1,0.0,19.4,10.6,13.1,7.300000000000001,8.8,4.3,4.1,6.4,7.2,3.3,30.799999999999997
2008-01-01,9.1,3.4000000000000004,11.5,10.7,137.9,7.800000000000001,23.400000000000002,26.7,28.799999999999997,60.0,100.7,112.9,133.0,51.2,244.29999999999998
2008-02-01,4.1,2.0,6.9,2.4,23.2,7.699999999999999,8.2,12.1,14.9,45.800000000000004,78.4,41.5,56.4,16.7,69.1
2008-03-01,0.0,0.7,0.6000000000000001,0.2,2.6,0.5,1.7000000000000002,1.2,3.1,6.1,17.3,8.6,7.9,19.4,13.3
2008-04-01,2.4,20.2,20.7,3.1,22.7,32.8,31.400000000000002,52.199999999999996,56.6,100.0,133.5,91.80000000000001,112.3,124.7,142.4
2008-05-01,0.0,2.2,2.9,4.6,1.0,8.3,19.900000000000002,45.7,28.5,38.5,20.400000000000002,23.5,31.3,48.4,42.2
2008-06-01,0.7999999999999999,1.0,0.6,0.2,9.1,32.6,55.5,88.9,122.2,185.3,223.29999999999998,131.4,144.4,27.0,101.5
2008-07-01,12.0,23.0,2.8,1.8,16.8,38.699999999999996,55.1,52.1,131.4,217.2,220.60000000000002,202.5,206.2,149.4,130.8
2008-08-01,17.8,48.5,53.699999999999996,99.9,42.4,114.19999999999999,118.9,146.9,290.2,259.3,217.3,119.4,90.0,124.89999999999999,122.5
2008-09-01,0.0,0.6,3.3000000000000003,0.5,4.2,6.5,17.9,66.8,33.1,93.7,67.30000000000001,37.8,34.0,41.8,24.000000000000004
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.0,20.6,29.599999999999998,46.1,33.8,22.4,42.0,16.6
2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,37.0,77.39999999999999,13.9,14.7,21.2,16.3
2008-12-01,33.0,35.199999999999996,72.2,69.1,21.900000000000002,22.7,64.1,21.5,18.4,48.4,40.8,61.3,81.0,22.3,152.6
2009-01-01,1.1,3.6999999999999997,14.2,12.4,60.9,24.2,19.099999999999998,15.5,31.200000000000003,35.4,42.3,73.8,90.89999999999999,47.7,125.8
2009-02-01,0.4,0.0,2.0,1.2,40.0,1.2,0.6,13.8,13.1,43.1,66.1,102.6,128.6,59.3,216.6
2009-03-01,0.0,1.4,1.6,0.5,43.5,7.4,26.1,11.4,19.2,41.900000000000006,28.7,50.9,66.8,51.3,149.70000000000002
2009-04-01,0.0,0.0,2.5,4.3,25.8,11.2,21.5,35.1,11.5,36.800000000000004,70.7,94.10000000000001,102.5,54.6,136.0
2009-05-01,0.0,1.2,1.2,2.2,1.6,9.5,10.0,15.7,17.6,23.5,19.1,15.299999999999999,23.8,21.099999999999998,55.6
2009-06-01,0.6000000000000001,4.7,0.8,2.0,5.3999999999999995,9.2,8.3,12.5,6.4,12.899999999999999,13.8,12.7,10.7,14.1,45.5
2009-07-01,86.60000000000001,60.800000000000004,27.800000000000004,31.800000000000004,13.4,18.1,54.2,78.2,81.2,175.1,190.0,108.10000000000001,78.2,39.4,54.199999999999996
2009-08-01,6.1,54.099999999999994,15.1,6.2,6.2,10.3,48.7,101.39999999999999,141.4,239.89999999999998,170.39999999999998,105.5,109.60000000000001,92.1,69.4
2009-09-01,23.099999999999998,17.0,0.30000000000000004,1.4,2.9,3.3000000000000003,9.9,45.0,44.1,76.8,90.6,44.0,26.400000000000002,33.7,16.3
2009-10-01,0.0,0.2,0.0,0.2,0.0,1.2999999999999998,3.9000000000000004,8.299999999999999,15.7,23.5,15.6,5.1,4.1,7.0,10.1
2009-11-01,0.0,0.0,0.1,0.1,4.1,0.30000000000000004,0.0,12.2,7.9,28.4,25.8,20.9,24.5,15.4,45.2
2009-12-01,0.5,0.2,0.6000000000000001,2.1,61.4,0.1,1.0,0.1,0.0,3.8000000000000003,2.8,5.2,8.4,0.7,27.8
2010-01-01,0.0,0.8999999999999999,2.2,1.5,21.9,5.6,2.9,1.2000000000000002,4.5,18.200000000000003,25.900000000000002,30.7,37.900000000000006,31.5,51.0
2010-02-01,9.4,2.6,3.5,3.8000000000000003,36.300000000000004,0.2,0.8,10.9,12.2,38.699999999999996,43.1,172.0,214.6,91.3,340.7
2010-03-01,0.0,0.0,0.4,0.39999999999999997,4.4,6.7,23.1,6.7,4.1000000000000005,9.4,9.6,23.8,28.8,21.9,133.3
2010-04-01,0.0,1.2,3.2,3.5,11.2,2.5,6.5,10.8,9.3,11.4,21.7,18.7,18.8,27.9,76.7
2010-05-01,0.0,1.8,1.7,1.5,16.3,6.7,3.5999999999999996,7.3,12.200000000000001,13.7,33.8,20.7,31.7,17.6,92.5
2010-06-01,43.900000000000006,42.9,20.9,10.1,4.4,13.200000000000001,15.5,39.9,29.5,24.7,21.8,22.2,18.5,17.0,29.2
2010-07-01,98.7,99.89999999999999,84.1,111.30000000000001,74.9,56.4,94.60000000000001,153.5,180.6,287.2,259.3,274.2,247.5,296.9,359.7
2010-08-01,42.7,75.5,272.9,191.1,27.3,170.5,213.70000000000002,212.7,226.7,278.2,286.8,236.6,164.9,187.8,174.6
2010-09-01,31.9,69.2,4.4,8.3,3.3,34.300000000000004,27.8,29.1,64.2,100.4,81.7,65.1,48.3,66.8,39.2
2010-10-01,1.5,2.3,0.9,0.0,7.2,0.0,1.9,6.6000000000000005,10.9,57.8,35.5,8.6,7.7,1.7,15.0
2010-11-01,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.8,1.4,0.8
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0999999999999996,16.1,15.899999999999999,24.700000000000003,14.9,13.899999999999999,6.8,20.8
2011-01-01,0.0,0.0,2.0,3.6,23.6,0.2,0.6000000000000001,1.6,6.6000000000000005,25.799999999999997,36.800000000000004,23.3,32.6,6.3999999999999995,45.8
2011-02-01,4.6000000000000005,3.5,18.2,17.0,129.3,16.6,18.6,43.699999999999996,22.900000000000002,81.7,134.1,159.1,166.1,120.0,321.1
2011-03-01,0.1,0.5,5.2,4.4,71.69999999999999,13.5,8.7,9.0,14.399999999999999,39.6,90.4,79.39999999999999,97.9,39.5,183.1
2011-04-01,0.4,1.5,1.0,2.2,57.3,15.200000000000001,13.4,37.0,30.9,52.6,64.0,110.3,131.20000000000002,50.2,124.0
2011-05-01,0.0,1.3,2.2,1.2000000000000002,5.9,4.699999999999999,11.2,20.2,23.9,20.3,15.1,10.3,8.2,6.5,25.7
2011-06-01,3.6,0.0,0.0,0.1,16.7,3.5,19.6,37.5,61.6,71.6,48.8,57.7,62.6,30.8,37.2
2011-07-01,37.2,22.4,13.7,19.5,38.7,34.3,69.7,82.1,115.7,138.1,167.9,85.5,85.1,123.7,100.2
2011-08-01,64.1,154.2,142.5,128.1,36.4,101.0,127.5,123.60000000000001,195.4,202.0,186.2,115.2,95.7,193.5,109.8
2011-09-01,111.2,163.6,147.1,136.7,48.8,115.10000000000001,101.9,101.5,123.7,120.80000000000001,144.5,82.2,70.60000000000001,64.60000000000001,83.8
2011-10-01,0.6000000000000001,0.0,13.700000000000001,6.5,8.9,1.0,0.30000000000000004,3.9000000000000004,8.600000000000001,9.7,11.899999999999999,47.7,46.1,83.1,53.6
2011-11-01,13.1,0.2,0.0,0.0,18.7,0.1,0.0,1.0,0.2,1.2,1.0,16.0,14.100000000000001,16.6,26.6
2011-12-01,0.0,0.0,1.4,3.2,1.4,0.0,0.0,0.39999999999999997,2.2,6.2,17.4,6.2,10.299999999999999,0.1,29.6
2012-01-01,3.3,1.5,1.9,2.8,69.4,4.7,4.2,19.299999999999997,31.4,57.4,68.5,78.0,78.7,47.7,114.9
2012-02-01,0.0,0.0,0.4,0.1,65.4,1.7,10.5,17.3,15.3,31.7,53.1,55.3,74.2,49.0,198.79999999999998
2012-03-01,0.2,0.0,0.0,0.0,23.1,0.0,2.4,1.9,2.5,14.8,24.400000000000002,28.7,36.4,32.8,194.8
2012-04-01,1.1,5.2,5.3,9.8,60.300000000000004,17.8,15.0,44.4,37.6,59.4,55.8,43.7,63.3,50.2,98.9
2012-05-01,0.0,7.0,6.2,7.0,2.4,4.4,3.6999999999999997,8.0,7.3,12.6,13.7,7.6,11.5,8.6,32.9
2012-06-01,0.0,0.0,0.2,0.6000000000000001,9.8,10.799999999999999,17.8,15.0,17.6,11.7,7.800000000000001,4.9,2.8,1.0,11.3
2012-07-01,2.2,0.2,0.4,0.0,21.9,17.5,43.7,35.6,60.6,121.4,152.0,77.2,61.1,34.2,47.6
2012-08-01,9.6,19.2,10.700000000000001,18.8,43.9,69.3,58.2,86.6,97.0,169.8,187.4,287.5,236.4,107.1,146.79999999999998
2012-09-01,36.8,97.5,249.79999999999998,235.6,72.8,96.3,198.6,195.9,133.1,131.1,139.2,129.3,121.60000000000001,175.0,77.9
2012-10-01,0.9,2.0,2.4,1.0,1.0,4.6,5.4,27.2,10.1,17.1,4.6,10.6,13.399999999999999,17.6,25.099999999999998
2012-11-01,0.0,0.0,0.0,0.0,8.100000000000001,0.0,1.6,6.4,9.5,14.6,7.7,7.3,9.1,3.0,30.6
2012-12-01,1.7999999999999998,0.0,0.0,0.0,55.0,3.7,5.4,23.700000000000003,36.3,64.6,75.1,90.6,82.7,88.39999999999999,108.7
2013-01-01,0.3,0.6,2.5,1.6,21.3,0.8,1.1,4.8,15.700000000000001,18.2,24.0,13.6,17.0,6.1,59.0
2013-02-01,2.9,4.4,39.4,28.5,120.4,63.1,74.9,115.5,137.0,164.8,187.4,259.7,261.4,189.0,214.6
2013-03-01,1.7,2.9,4.1000000000000005,3.1,66.9,15.2,20.6,31.1,16.700000000000003,62.7,68.5,82.4,78.5,142.79999999999998,70.8
2013-04-01,6.1,8.6,25.700000000000003,33.2,62.400000000000006,5.3999999999999995,7.5,12.2,7.3999999999999995,15.7,13.2,15.1,24.5,38.0,68.3
2013-05-01,0.1,0.0,1.3,1.3,4.0,3.5999999999999996,3.5,8.7,14.100000000000001,9.700000000000001,18.7,19.1,18.4,4.3,44.2
2013-06-01,5.8999999999999995,4.3999999999999995,7.0,10.3,8.3,18.6,23.4,135.70000000000002,141.6,141.2,145.1,77.3,60.4,34.199999999999996,49.6
2013-07-01,20.5,5.1,2.1,9.899999999999999,24.6,28.0,50.400000000000006,109.2,92.0,159.0,247.0,154.3,89.8,56.8,168.4
2013-08-01,69.8,76.10000000000001,93.4,100.5,58.2,117.4,107.5,122.3,213.7,311.2,411.9,263.2,331.8,218.7,405.5
2013-09-01,6.3,15.4,0.0,0.0,0.0,0.7,2.2,48.7,25.0,28.0,49.8,42.8,33.0,54.6,42.9
2013-10-01,5.6000000000000005,2.0,0.7,0.2,10.6,2.0999999999999996,2.1,13.9,25.3,49.2,24.8,13.600000000000001,8.8,29.5,23.5
2013-11-01,0.0,0.0,0.0,0.0,23.1,0.8,4.199999999999999,17.799999999999997,10.9,12.7,15.3,17.200000000000003,20.9,35.8,27.2
2013-12-01,0.0,0.0,0.0,0.0,1.8,0.0,0.2,5.5,1.4,8.2,13.999999999999998,7.2,7.1,3.8,19.2
2014-01-01,0.0,0.0,0.7,0.3,8.399999999999999,0.0,0.0,1.8,6.6,13.600000000000001,25.599999999999998,10.1,9.8,2.9,48.099999999999994
2014-02-01,0.5,0.0,0.4,1.0,55.0,2.5,18.1,24.1,33.9,42.8,56.9,82.1,87.7,46.7,142.6
2014-03-01,4.4,1.3,0.4,6.4,79.3,9.9,22.5,79.2,82.2,165.9,172.79999999999998,200.2,216.7,136.70000000000002,269.7
2014-04-01,3.1,1.1,2.5,2.1,35.8,11.5,27.4,30.7,23.7,59.2,55.0,49.7,51.3,69.3,80.1
2014-05-01,0.6000000000000001,6.9,9.4,9.3,52.699999999999996,29.0,36.6,33.4,43.7,55.9,62.3,46.4,44.900000000000006,41.0,111.8
2014-06-01,0.8,3.3000000000000003,1.1,1.6,0.0,1.3,10.9,10.9,25.0,28.6,21.9,6.4,10.6,5.8,33.2
2014-07-01,26.7,22.4,10.0,7.5,9.7,28.6,52.2,68.8,104.2,255.0,349.3,74.9,89.2,90.5,135.2
2014-08-01,6.8,4.6,4.7,7.3,23.2,10.8,11.8,42.6,65.2,116.1,137.60000000000002,219.5,152.29999999999998,95.3,127.89999999999999
2014-09-01,2.0,2.6,0.39999999999999997,0.1,14.9,27.5,29.599999999999998,131.7,237.3,267.7,288.0,371.40000000000003,373.3,133.3,212.7
2014-10-01,1.9,3.9,1.8,1.2,1.4,8.7,19.6,34.3,22.099999999999998,34.8,24.799999999999997,34.9,26.3,78.2,31.599999999999998
2014-11-01,8.3,0.4,0.0,0.0,6.5,0.3,0.5,18.3,4.4,16.0,13.899999999999999,5.3999999999999995,11.3,7.2,41.199999999999996
2014-12-01,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.1,0.9,0.0,0.0,0.0,0.39999999999999997
2015-01-01,0.7,0.0,0.7,0.1,15.4,2.5,8.600000000000001,25.7,38.2,34.9,22.5,34.8,36.2,57.7,63.1
2015-02-01,2.6,3.5,1.5,3.9,20.2,5.2,24.7,48.3,72.8,123.3,144.6,107.0,119.8,112.8,225.1
2015-03-01,2.5,1.7,11.8,12.0,47.7,49.900000000000006,59.7,116.7,139.5,198.29999999999998,309.7,196.0,203.7,132.2,200.60000000000002
2015-04-01,0.8,1.1,4.7,13.7,21.3,28.8,41.0,50.0,51.4,92.4,84.8,82.3,100.5,118.1,170.1
2015-05-01,1.6,5.5,7.3999999999999995,9.700000000000001,9.5,9.7,10.9,16.3,6.0,20.2,27.4,48.5,51.2,54.6,45.199999999999996
2015-06-01,4.6000000000000005,3.0999999999999996,2.2,2.8,17.9,8.899999999999999,29.099999999999998,104.10000000000001,49.0,81.10000000000001,74.1,33.8,29.5,23.4,36.3
2015-07-01,34.699999999999996,125.5,100.5,70.7,64.3,210.9,213.4,134.4,183.1,234.4,292.1,241.6,314.8,223.9,285.6
2015-08-01,2.0,0.0,0.3,0.2,2.5,67.7,52.2,79.0,134.9,158.3,121.8,127.1,111.1,198.2,99.7
2015-09-01,0.1,0.6,2.0,1.7,13.0,37.300000000000004,11.1,148.5,62.5,92.2,102.5,62.5,71.9,23.0,110.70000000000002
2015-10-01,0.3,0.1,0.0,0.0,3.0999999999999996,6.8999999999999995,5.6,23.799999999999997,28.1,77.0,72.7,77.1,101.60000000000001,48.3,88.2
2015-11-01,0.0,0.0,0.0,0.0,23.4,0.0,0.2,1.1,7.4,53.5,30.9,55.9,71.2,42.800000000000004,69.5
2015-12-01,0.0,0.0,0.0,0.0,9.899999999999999,0.0,0.6,2.8,5.7,32.6,45.3,42.800000000000004,50.4,17.099999999999998,67.4
2016-01-01,1.2,0.0,1.3,7.7,31.799999999999997,1.4000000000000001,6.9,14.9,26.2,29.299999999999997,24.099999999999998,41.6,41.8,20.7,96.6
2016-02-01,0.0,0.0,0.6,0.5,4.3,5.7,2.9,18.0,15.3,52.7,53.3,65.89999999999999,66.8,17.2,87.2
2016-03-01,4.9,0.5,8.4,11.4,78.10000000000001,27.9,22.8,81.4,87.8,119.8,149.3,164.29999999999998,178.2,147.6,282.0
2016-04-01,0.0,0.39999999999999997,1.3,2.6,33.7,0.7000000000000001,7.9,8.2,2.9,7.4,7.5,32.300000000000004,58.400000000000006,31.6,133.5
2016-05-01,0.0,3.1,3.0,4.8,3.6,6.9,10.5,11.1,11.2,19.1,19.4,12.7,12.0,11.3,44.400000000000006
2016-06-01,14.0,6.1,9.0,5.1,28.4,9.8,18.8,12.2,47.5,46.8,49.9,51.2,47.9,53.1,33.4
2016-07-01,5.3,0.9,0.3,0.9,32.3,30.5,47.2,114.4,155.5,233.4,227.9,116.3,111.3,125.8,184.3
2016-08-01,65.3,180.79999999999998,84.5,82.3,30.0,74.89999999999999,94.5,98.10000000000001,149.5,143.9,144.6,80.7,67.6,56.5,71.8
2016-09-01,0.7,0.0,0.0,0.2,6.8999999999999995,0.3,2.3,17.0,3.6999999999999997,23.2,30.2,30.6,20.6,27.7,27.7
2016-10-01,0.0,0.7999999999999999,0.2,0.0,0.0,0.8,2.5,10.6,7.7,2.6,2.2,4.6,3.0,4.7,2.1
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,9.6,1.8,3.8000000000000003,1.4,24.200000000000003,5.0
2016-12-01,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.5,3.4,9.4,11.1,6.3999999999999995,12.8
2017-01-01,29.200000000000003,6.0,11.9,22.099999999999998,107.5,21.6,33.1,30.099999999999998,62.0,97.30000000000001,140.29999999999998,137.1,162.1,73.0,295.3
2017-02-01,2.6,0.1,0.8,2.4,45.4,0.7000000000000001,5.8,12.6,15.5,23.0,61.1,67.6,71.9,30.599999999999998,110.69999999999999
2017-03-01,0.1,0.7,0.3,0.0,32.0,2.0,5.4,24.4,23.6,31.6,80.8,27.7,64.0,25.8,95.0
2017-04-01,0.0,2.5,0.0,0.0,0.8999999999999999,4.8,7.3999999999999995,25.5,15.399999999999999,46.0,100.6,59.2,98.5,10.0,135.3
2017-05-01,0.2,6.8,21.5,7.7,3.0,11.6,11.2,15.8,14.0,15.200000000000001,19.9,19.0,37.6,28.099999999999998,41.1
2017-06-01,18.2,29.1,11.7,6.3,0.0,63.0,68.8,47.9,76.1,84.8,84.6,49.7,85.6,63.9,40.4
2017-07-01,36.7,87.69999999999999,31.6,34.7,0.3,77.3,45.9,53.3,87.9,122.0,179.0,196.0,239.7,198.0,279.0
2017-08-01,96.80000000000001,42.0,36.0,31.799999999999997,0.0,51.2,53.0,99.4,258.7,170.8,187.4,243.10000000000002,352.6,174.4,117.3
2017-09-01,27.3,8.5,0.9,1.0,0.0,32.0,29.7,45.7,15.0,23.7,44.4,46.7,52.800000000000004,59.3,50.8
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.6000000000000001,4.2,3.5,11.0,8.7,7.8,5.2
2017-11-01,0.1,0.0,3.2,0.5,8.9,8.3,10.7,9.399999999999999,6.9,21.1,30.3,30.3,29.599999999999998,51.8,26.3
2017-12-01,1.7,0.0,0.4,3.6,0.2,11.7,20.5,6.9,21.7,23.400000000000002,39.7,36.699999999999996,51.3,13.0,58.9
2018-01-01,0.2,0.0,0.0,0.0,11.5,0.0,0.0,0.4,11.7,6.6,16.900000000000002,6.5,9.6,3.4,30.0
2018-02-01,0.5,0.0,0.1,0.0,22.7,2.9,23.9,15.5,20.0,38.1,48.2,48.8,69.2,36.4,82.10000000000001
2018-03-01,0.3,0.0,3.0,0.7,20.9,1.8000000000000003,4.2,18.700000000000003,16.900000000000002,16.7,19.4,41.5,56.9,47.300000000000004,124.5
2018-04-01,0.0,5.8,6.9,9.8,19.5,8.2,11.3,30.2,15.2,44.1,44.7,57.4,83.8,92.5,142.6
2018-05-01,0.0,1.4,0.5,4.0,7.2,5.8999999999999995,13.799999999999999,25.5,19.7,22.7,23.1,97.4,97.60000000000001,27.3,71.5
2018-06-01,12.1,28.8,0.1,1.2000000000000002,0.0,55.7,21.7,94.5,125.9,107.10000000000001,131.60000000000002,22.4,38.1,21.2,33.7
2018-07-01,6.6000000000000005,0.30000000000000004,0.3,0.0,0.0,21.5,39.800000000000004,78.39999999999999,151.9,178.7,272.3,178.2,196.0,298.5,295.1
2018-08-01,14.5,10.6,0.1,2.3000000000000003,0.0,8.3,9.2,52.9,88.0,93.8,190.3,251.10000000000002,298.7,111.2,280.8
2018-09-01,4.5,0.0,0.9,0.0,0.0,1.2,1.3,7.3,120.3,78.8,144.3,42.9,51.6,74.2,20.6
2018-10-01,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.39999999999999997,3.9,4.6000000000000005,2.0,26.9,34.5,66.1,59.0
2018-11-01,0.0,0.0,0.0,0.0,8.4,0.0,0.2,6.3,7.3,29.1,31.2,68.3,91.5,40.8,71.2
2018-12-01,0.5,0.0,0.1,0.1,6.5,1.4,0.1,5.0,4.4,11.2,17.0,30.900000000000002,35.6,10.2,40.4
2019-01-01,10.1,9.1,27.5,6.6,41.3,18.5,18.5,36.0,34.5,57.4,78.8,107.9,132.6,24.799999999999997,189.7
2019-02-01,3.8,0.8,19.2,28.5,73.60000000000001,34.6,27.0,43.9,77.39999999999999,91.1,116.3,85.89999999999999,106.3,47.0,197.2
2019-03-01,4.300000000000001,20.7,13.1,16.9,100.2,17.7,33.7,29.3,22.200000000000003,34.4,74.0,56.900000000000006,67.9,70.9,129.1
2019-04-01,0.4,0.0,19.1,16.1,46.6,6.2,41.5,29.099999999999998,35.1,19.6,19.6,77.10000000000001,99.5,56.0,66.0
2019-05-01,1.7000000000000002,0.1,1.9000000000000001,1.0,9.6,5.2,20.099999999999998,6.4,14.200000000000001,7.7,12.0,8.7,25.9,11.9,28.3
2019-06-01,5.0,0.1,0.0,0.0,0.0,1.7,11.399999999999999,27.8,7.300000000000001,13.7,7.1000000000000005,1.8,8.4,1.6,20.900000000000002
2019-07-01,84.1,55.2,5.699999999999999,39.8,0.7,32.0,37.3,88.1,161.8,229.6,358.7,146.5,154.70000000000002,146.3,240.3
2019-08-01,390.7,144.29999999999998,73.5,59.0,2.1,55.9,90.8,65.4,90.6,86.4,154.8,162.70000000000002,144.5,144.7,197.6
2019-09-01,15.0,23.6,13.0,35.7,0.0,31.700000000000003,28.0,45.6,35.3,67.8,105.5,79.1,105.6,78.3,121.3
2019-10-01,17.1,5.3999999999999995,20.9,12.4,11.8,40.7,67.0,35.0,21.299999999999997,20.7,17.1,33.4,38.2,11.5,25.2
2019-11-01,2.4,3.2,34.8,27.9,50.8,8.6,14.299999999999999,11.4,33.3,37.4,100.3,77.10000000000001,105.9,45.8,120.10000000000001
2019-12-01,0.4,0.3,6.8,1.2,13.4,6.3,6.0,13.6,24.800000000000004,23.5,30.0,11.700000000000001,18.8,12.3,33.5
2020-01-01,3.7,1.6,17.1,18.3,149.1,26.1,38.0,42.6,61.099999999999994,71.8,93.2,124.3,134.1,52.7,155.6
