date,Karachi,Hyderabad,Sukkur,Larkana,Quetta,Bahawalpur,Multan,Faisalabad,Lahore,Gujranwala,Sialkot,Rawalpindi,Islamabad,Peshawar,Muzaffarabad
1996-03-01,25.322580645161292,26.770967741935483,25.84193548387097,25.55806451612903,11.48709677419355,23.948387096774194,23.42258064516129,21.26774193548387,19.561290322580643,19.02258064516129,18.541935483870965,15.858064516129033,15.474193548387097,15.716129032258063,12.332258064516129
1996-04-01,27.91,30.41,30.683333333333334,30.423333333333336,19.19333333333333,28.873333333333335,29.046666666666667,28.576666666666664,26.493333333333332,24.78666666666667,23.523333333333333,21.116666666666667,20.65666666666667,21.80666666666667,16.726666666666667
1996-05-01,29.86774193548387,32.68387096774193,33.70322580645161,33.5516129032258,22.858064516129033,32.170967741935485,32.122580645161285,31.82903225806452,30.81935483870968,29.951612903225808,28.25483870967742,24.948387096774194,24.287096774193547,25.883870967741935,20.62258064516129
1996-06-01,30.71,32.763333333333335,36.32,36.39333333333333,27.36,33.46666666666667,34.38666666666666,33.093333333333334,31.41,31.263333333333332,30.02,28.113333333333333,27.796666666666667,30.306666666666665,25.27
1996-07-01,29.141935483870967,31.629032258064516,35.89032258064516,36.1741935483871,27.92258064516129,34.483870967741936,35.07096774193548,32.08709677419355,30.154838709677417,29.89032258064516,29.10967741935484,27.458064516129035,27.338709677419356,29.596774193548388,25.938709677419357
1996-08-01,26.809677419354838,29.616129032258065,34.17741935483871,34.225806451612904,27.112903225806452,32.68387096774194,32.58064516129032,29.48709677419355,27.919354838709676,27.61935483870968,27.261290322580646,25.838709677419356,25.809677419354838,27.53548387096774,24.96451612903226
1996-09-01,27.006666666666668,29.876666666666665,33.10666666666667,33.24666666666666,25.06,32.86,33.2,29.12,27.459999999999997,27.31,26.73,25.25,25.209999999999997,27.826666666666664,23.59333333333333
1996-10-01,27.312903225806455,28.88064516129032,28.225806451612904,27.9,18.419354838709676,26.39032258064516,26.138709677419353,24.661290322580644,22.806451612903224,22.335483870967742,21.638709677419353,19.0258064516129,18.89032258064516,20.58709677419355,17.296774193548387
1996-11-01,23.553333333333335,22.723333333333336,21.17,21.006666666666668,10.936666666666666,19.703333333333333,19.603333333333335,18.846666666666668,17.56,17.253333333333334,16.753333333333334,13.870000000000001,13.666666666666666,14.196666666666665,11.753333333333334
1996-12-01,19.929032258064513,17.812903225806455,16.70967741935484,16.512903225806454,8.338709677419354,15.067741935483872,14.858064516129033,13.725806451612904,12.641935483870967,12.141935483870967,11.980645161290322,9.438709677419356,9.290322580645162,9.90967741935484,3.803225806451613
